T2022_01_03__164856_707,user,41,18,76,-1.008,3.515,0.000,0
T2022_01_03__164856_707,user,41,18,85,1.240,1.491,0.000,0
T2022_01_03__164856_707,user,41,18,91,-0.621,1.491,0.000,0
T2022_01_03__164856_707,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__164906_807,user,41,18,76,-1.004,3.517,0.000,0
T2022_01_03__164906_807,user,41,18,85,1.242,1.489,0.000,0
T2022_01_03__164906_807,user,41,18,91,-0.621,1.489,0.000,0
T2022_01_03__164906_807,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__164916_907,user,41,18,76,-1.014,3.517,0.000,0
T2022_01_03__164916_907,user,41,18,85,1.239,1.493,0.000,0
T2022_01_03__164916_907,user,41,18,91,-0.623,1.493,0.000,0
T2022_01_03__164916_907,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__164927_007,user,41,18,76,-1.012,3.515,0.000,0
T2022_01_03__164927_007,user,41,18,85,1.241,1.490,0.000,0
T2022_01_03__164927_007,user,41,18,91,-0.622,1.490,0.000,0
T2022_01_03__164927_007,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__164937_107,user,41,18,76,-1.010,3.517,0.000,0
T2022_01_03__164937_107,user,41,18,85,1.239,1.491,0.000,0
T2022_01_03__164937_107,user,41,18,91,-0.624,1.491,0.000,0
T2022_01_03__164937_107,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__164947_207,user,41,18,76,-1.010,3.516,0.000,0
T2022_01_03__164947_207,user,41,18,85,1.241,1.490,0.000,0
T2022_01_03__164947_207,user,41,18,91,-0.621,1.490,0.000,0
T2022_01_03__164947_207,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__164957_307,user,41,18,76,-1.012,3.518,0.000,0
T2022_01_03__164957_307,user,41,18,85,1.239,1.492,0.000,0
T2022_01_03__164957_307,user,41,18,91,-0.624,1.492,0.000,0
T2022_01_03__164957_307,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165007_407,user,41,18,76,-1.009,3.517,0.000,0
T2022_01_03__165007_407,user,41,18,85,1.242,1.490,0.000,0
T2022_01_03__165007_407,user,41,18,91,-0.621,1.490,0.000,0
T2022_01_03__165007_407,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165017_507,user,41,18,76,-1.015,3.519,0.000,0
T2022_01_03__165017_507,user,41,18,85,1.236,1.493,0.000,0
T2022_01_03__165017_507,user,41,18,91,-0.626,1.493,0.000,0
T2022_01_03__165017_507,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165027_607,user,41,18,76,-1.009,3.519,0.000,0
T2022_01_03__165027_607,user,41,18,85,1.241,1.491,0.000,0
T2022_01_03__165027_607,user,41,18,91,-0.622,1.491,0.000,0
T2022_01_03__165027_607,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165037_707,user,41,18,76,-1.007,3.518,0.000,0
T2022_01_03__165037_707,user,41,18,85,1.243,1.490,0.000,0
T2022_01_03__165037_707,user,41,18,91,-0.620,1.490,0.000,0
T2022_01_03__165037_707,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165047_710,user,41,18,76,-1.014,3.518,0.000,0
T2022_01_03__165047_710,user,41,18,85,1.239,1.489,0.000,0
T2022_01_03__165047_710,user,41,18,91,-0.627,1.489,0.000,0
T2022_01_03__165047_710,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165057_807,user,41,18,76,-1.042,3.540,0.000,0
T2022_01_03__165057_807,user,41,18,85,1.214,1.515,0.000,0
T2022_01_03__165057_807,user,41,18,91,-0.647,1.515,0.000,0
T2022_01_03__165057_807,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165107_907,user,41,18,76,1.003,2.029,0.000,0
T2022_01_03__165107_907,user,41,18,85,3.249,0.000,0.000,0
T2022_01_03__165107_907,user,41,18,91,1.385,0.000,0.000,0
T2022_01_03__165107_907,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165118_009,user,41,18,76,-0.543,3.409,0.000,0
T2022_01_03__165118_009,user,41,18,85,1.712,1.384,0.000,0
T2022_01_03__165118_009,user,41,18,91,-0.147,1.384,0.000,0
T2022_01_03__165118_009,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165128_107,user,41,18,76,-0.683,3.581,0.000,0
T2022_01_03__165128_107,user,41,18,85,1.567,1.556,0.000,0
T2022_01_03__165128_107,user,41,18,91,-0.296,1.556,0.000,0
T2022_01_03__165128_107,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165138_207,user,41,18,76,-0.679,3.587,0.000,0
T2022_01_03__165138_207,user,41,18,85,1.568,1.558,0.000,0
T2022_01_03__165138_207,user,41,18,91,-0.294,1.558,0.000,0
T2022_01_03__165138_207,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165148_307,user,41,18,76,-0.687,3.581,0.000,0
T2022_01_03__165148_307,user,41,18,85,1.568,1.557,0.000,0
T2022_01_03__165148_307,user,41,18,91,-0.294,1.557,0.000,0
T2022_01_03__165148_307,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165158_407,user,41,18,76,-0.677,3.586,0.000,0
T2022_01_03__165158_407,user,41,18,85,1.570,1.558,0.000,0
T2022_01_03__165158_407,user,41,18,91,-0.295,1.558,0.000,0
T2022_01_03__165158_407,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165208_507,user,41,18,76,-0.682,3.582,0.000,0
T2022_01_03__165208_507,user,41,18,85,1.570,1.557,0.000,0
T2022_01_03__165208_507,user,41,18,91,-0.293,1.557,0.000,0
T2022_01_03__165208_507,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165218_607,user,41,18,76,-0.685,3.586,0.000,0
T2022_01_03__165218_607,user,41,18,85,1.569,1.560,0.000,0
T2022_01_03__165218_607,user,41,18,91,-0.294,1.560,0.000,0
T2022_01_03__165218_607,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165228_707,user,41,18,76,-0.675,3.581,0.000,0
T2022_01_03__165228_707,user,41,18,85,1.575,1.554,0.000,0
T2022_01_03__165228_707,user,41,18,91,-0.289,1.554,0.000,0
T2022_01_03__165228_707,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165238_807,user,41,18,76,-0.683,3.584,0.000,0
T2022_01_03__165238_807,user,41,18,85,1.568,1.558,0.000,0
T2022_01_03__165238_807,user,41,18,91,-0.294,1.558,0.000,0
T2022_01_03__165238_807,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165248_907,user,41,18,76,-0.691,3.581,0.000,0
T2022_01_03__165248_907,user,41,18,85,1.564,1.557,0.000,0
T2022_01_03__165248_907,user,41,18,91,-0.297,1.557,0.000,0
T2022_01_03__165248_907,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165259_007,user,41,18,76,-0.679,3.581,0.000,0
T2022_01_03__165259_007,user,41,18,85,1.573,1.556,0.000,0
T2022_01_03__165259_007,user,41,18,91,-0.288,1.556,0.000,0
T2022_01_03__165259_007,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165309_107,user,41,18,76,-0.680,3.581,0.000,0
T2022_01_03__165309_107,user,41,18,85,1.572,1.556,0.000,0
T2022_01_03__165309_107,user,41,18,91,-0.291,1.556,0.000,0
T2022_01_03__165309_107,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165319_207,user,41,18,76,-0.683,3.580,0.000,0
T2022_01_03__165319_207,user,41,18,85,1.572,1.557,0.000,0
T2022_01_03__165319_207,user,41,18,91,-0.288,1.557,0.000,0
T2022_01_03__165319_207,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165329_307,user,41,18,76,-0.681,3.583,0.000,0
T2022_01_03__165329_307,user,41,18,85,1.570,1.557,0.000,0
T2022_01_03__165329_307,user,41,18,91,-0.292,1.557,0.000,0
T2022_01_03__165329_307,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165339_407,user,41,18,76,-0.687,3.582,0.000,0
T2022_01_03__165339_407,user,41,18,85,1.567,1.559,0.000,0
T2022_01_03__165339_407,user,41,18,91,-0.293,1.559,0.000,0
T2022_01_03__165339_407,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165349_507,user,41,18,76,-0.686,3.582,0.000,0
T2022_01_03__165349_507,user,41,18,85,1.566,1.557,0.000,0
T2022_01_03__165349_507,user,41,18,91,-0.296,1.557,0.000,0
T2022_01_03__165349_507,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165359_607,user,41,18,76,-0.688,3.583,0.000,0
T2022_01_03__165359_607,user,41,18,85,1.567,1.560,0.000,0
T2022_01_03__165359_607,user,41,18,91,-0.295,1.560,0.000,0
T2022_01_03__165359_607,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165409_707,user,41,18,76,-0.681,3.585,0.000,0
T2022_01_03__165409_707,user,41,18,85,1.571,1.559,0.000,0
T2022_01_03__165409_707,user,41,18,91,-0.292,1.559,0.000,0
T2022_01_03__165409_707,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165419_810,user,41,18,76,-0.679,3.585,0.000,0
T2022_01_03__165419_810,user,41,18,85,1.568,1.558,0.000,0
T2022_01_03__165419_810,user,41,18,91,-0.295,1.558,0.000,0
T2022_01_03__165419_810,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165429_907,user,41,18,76,-0.687,3.583,0.000,0
T2022_01_03__165429_907,user,41,18,85,1.569,1.558,0.000,0
T2022_01_03__165429_907,user,41,18,91,-0.293,1.558,0.000,0
T2022_01_03__165429_907,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165440_007,user,41,18,76,-0.686,3.585,0.000,0
T2022_01_03__165440_007,user,41,18,85,1.568,1.558,0.000,0
T2022_01_03__165440_007,user,41,18,91,-0.296,1.558,0.000,0
T2022_01_03__165440_007,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165450_107,user,41,18,76,-0.682,3.583,0.000,0
T2022_01_03__165450_107,user,41,18,85,1.570,1.558,0.000,0
T2022_01_03__165450_107,user,41,18,91,-0.292,1.558,0.000,0
T2022_01_03__165450_107,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165500_207,user,41,18,76,-0.680,3.582,0.000,0
T2022_01_03__165500_207,user,41,18,85,1.571,1.556,0.000,0
T2022_01_03__165500_207,user,41,18,91,-0.291,1.556,0.000,0
T2022_01_03__165500_207,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165510_307,user,41,18,76,-0.685,3.582,0.000,0
T2022_01_03__165510_307,user,41,18,85,1.570,1.557,0.000,0
T2022_01_03__165510_307,user,41,18,91,-0.293,1.557,0.000,0
T2022_01_03__165510_307,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165520_407,user,41,18,76,-0.677,3.582,0.000,0
T2022_01_03__165520_407,user,41,18,85,1.572,1.555,0.000,0
T2022_01_03__165520_407,user,41,18,91,-0.293,1.555,0.000,0
T2022_01_03__165520_407,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165530_507,user,41,18,76,-0.680,3.583,0.000,0
T2022_01_03__165530_507,user,41,18,85,1.568,1.556,0.000,0
T2022_01_03__165530_507,user,41,18,91,-0.294,1.556,0.000,0
T2022_01_03__165530_507,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165540_607,user,41,18,76,-0.685,3.583,0.000,0
T2022_01_03__165540_607,user,41,18,85,1.570,1.558,0.000,0
T2022_01_03__165540_607,user,41,18,91,-0.293,1.558,0.000,0
T2022_01_03__165540_607,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165550_707,user,41,18,76,-0.683,3.583,0.000,0
T2022_01_03__165550_707,user,41,18,85,1.569,1.558,0.000,0
T2022_01_03__165550_707,user,41,18,91,-0.293,1.558,0.000,0
T2022_01_03__165550_707,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165600_807,user,41,18,76,-0.678,3.583,0.000,0
T2022_01_03__165600_807,user,41,18,85,1.571,1.557,0.000,0
T2022_01_03__165600_807,user,41,18,91,-0.292,1.557,0.000,0
T2022_01_03__165600_807,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165610_907,user,41,18,76,-0.681,3.583,0.000,0
T2022_01_03__165610_907,user,41,18,85,1.573,1.557,0.000,0
T2022_01_03__165610_907,user,41,18,91,-0.291,1.557,0.000,0
T2022_01_03__165610_907,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165621_007,user,41,18,76,-0.685,3.586,0.000,0
T2022_01_03__165621_007,user,41,18,85,1.568,1.559,0.000,0
T2022_01_03__165621_007,user,41,18,91,-0.293,1.559,0.000,0
T2022_01_03__165621_007,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165631_107,user,41,18,76,-0.681,3.584,0.000,0
T2022_01_03__165631_107,user,41,18,85,1.570,1.558,0.000,0
T2022_01_03__165631_107,user,41,18,91,-0.293,1.558,0.000,0
T2022_01_03__165631_107,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165641_207,user,41,18,76,-0.679,3.587,0.000,0
T2022_01_03__165641_207,user,41,18,85,1.566,1.558,0.000,0
T2022_01_03__165641_207,user,41,18,91,-0.297,1.558,0.000,0
T2022_01_03__165641_207,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165651_308,user,41,18,76,-0.685,3.582,0.000,0
T2022_01_03__165651_308,user,41,18,85,1.568,1.558,0.000,0
T2022_01_03__165651_308,user,41,18,91,-0.293,1.558,0.000,0
T2022_01_03__165651_308,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165701_407,user,41,18,76,-0.681,3.580,0.000,0
T2022_01_03__165701_407,user,41,18,85,1.571,1.555,0.000,0
T2022_01_03__165701_407,user,41,18,91,-0.292,1.555,0.000,0
T2022_01_03__165701_407,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165711_507,user,41,18,76,-0.681,3.584,0.000,0
T2022_01_03__165711_507,user,41,18,85,1.571,1.559,0.000,0
T2022_01_03__165711_507,user,41,18,91,-0.291,1.559,0.000,0
T2022_01_03__165711_507,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165721_607,user,41,18,76,-0.681,3.582,0.000,0
T2022_01_03__165721_607,user,41,18,85,1.572,1.556,0.000,0
T2022_01_03__165721_607,user,41,18,91,-0.290,1.556,0.000,0
T2022_01_03__165721_607,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165731_611,user,41,18,76,-0.680,3.580,0.000,0
T2022_01_03__165731_611,user,41,18,85,1.571,1.554,0.000,0
T2022_01_03__165731_611,user,41,18,91,-0.291,1.554,0.000,0
T2022_01_03__165731_611,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165741_707,user,41,18,76,-0.680,3.583,0.000,0
T2022_01_03__165741_707,user,41,18,85,1.570,1.557,0.000,0
T2022_01_03__165741_707,user,41,18,91,-0.293,1.557,0.000,0
T2022_01_03__165741_707,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165751_807,user,41,18,76,-0.679,3.583,0.000,0
T2022_01_03__165751_807,user,41,18,85,1.572,1.557,0.000,0
T2022_01_03__165751_807,user,41,18,91,-0.290,1.557,0.000,0
T2022_01_03__165751_807,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165801_907,user,41,18,76,-0.687,3.583,0.000,0
T2022_01_03__165801_907,user,41,18,85,1.568,1.558,0.000,0
T2022_01_03__165801_907,user,41,18,91,-0.295,1.558,0.000,0
T2022_01_03__165801_907,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165812_007,user,41,18,76,-0.686,3.583,0.000,0
T2022_01_03__165812_007,user,41,18,85,1.569,1.559,0.000,0
T2022_01_03__165812_007,user,41,18,91,-0.292,1.559,0.000,0
T2022_01_03__165812_007,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165822_107,user,41,18,76,-0.681,3.584,0.000,0
T2022_01_03__165822_107,user,41,18,85,1.569,1.558,0.000,0
T2022_01_03__165822_107,user,41,18,91,-0.294,1.558,0.000,0
T2022_01_03__165822_107,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165832_207,user,41,18,76,-0.681,3.586,0.000,0
T2022_01_03__165832_207,user,41,18,85,1.568,1.558,0.000,0
T2022_01_03__165832_207,user,41,18,91,-0.293,1.558,0.000,0
T2022_01_03__165832_207,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165842_307,user,41,18,76,-0.685,3.583,0.000,0
T2022_01_03__165842_307,user,41,18,85,1.570,1.558,0.000,0
T2022_01_03__165842_307,user,41,18,91,-0.293,1.558,0.000,0
T2022_01_03__165842_307,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165852_407,user,41,18,76,-0.681,3.583,0.000,0
T2022_01_03__165852_407,user,41,18,85,1.570,1.557,0.000,0
T2022_01_03__165852_407,user,41,18,91,-0.291,1.557,0.000,0
T2022_01_03__165852_407,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165902_507,user,41,18,76,-0.676,3.583,0.000,0
T2022_01_03__165902_507,user,41,18,85,1.572,1.555,0.000,0
T2022_01_03__165902_507,user,41,18,91,-0.290,1.555,0.000,0
T2022_01_03__165902_507,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165912_607,user,41,18,76,-0.685,3.583,0.000,0
T2022_01_03__165912_607,user,41,18,85,1.570,1.558,0.000,0
T2022_01_03__165912_607,user,41,18,91,-0.290,1.558,0.000,0
T2022_01_03__165912_607,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165922_707,user,41,18,76,-0.683,3.581,0.000,0
T2022_01_03__165922_707,user,41,18,85,1.568,1.555,0.000,0
T2022_01_03__165922_707,user,41,18,91,-0.292,1.555,0.000,0
T2022_01_03__165922_707,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165932_807,user,41,18,76,-0.684,3.580,0.000,0
T2022_01_03__165932_807,user,41,18,85,1.569,1.556,0.000,0
T2022_01_03__165932_807,user,41,18,91,-0.295,1.556,0.000,0
T2022_01_03__165932_807,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165942_907,user,41,18,76,-0.677,3.587,0.000,0
T2022_01_03__165942_907,user,41,18,85,1.568,1.559,0.000,0
T2022_01_03__165942_907,user,41,18,91,-0.294,1.559,0.000,0
T2022_01_03__165942_907,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__165953_007,user,41,18,76,-0.684,3.586,0.000,0
T2022_01_03__165953_007,user,41,18,85,1.567,1.560,0.000,0
T2022_01_03__165953_007,user,41,18,91,-0.295,1.560,0.000,0
T2022_01_03__165953_007,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__170003_110,user,41,18,76,-0.680,3.583,0.000,0
T2022_01_03__170003_110,user,41,18,85,1.568,1.558,0.000,0
T2022_01_03__170003_110,user,41,18,91,-0.295,1.558,0.000,0
T2022_01_03__170003_110,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__170013_207,user,41,18,76,-0.677,3.583,0.000,0
T2022_01_03__170013_207,user,41,18,85,1.572,1.556,0.000,0
T2022_01_03__170013_207,user,41,18,91,-0.291,1.556,0.000,0
T2022_01_03__170013_207,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__170023_307,user,41,18,76,-0.687,3.581,0.000,0
T2022_01_03__170023_307,user,41,18,85,1.570,1.557,0.000,0
T2022_01_03__170023_307,user,41,18,91,-0.292,1.557,0.000,0
T2022_01_03__170023_307,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__170033_407,user,41,18,76,-0.687,3.582,0.000,0
T2022_01_03__170033_407,user,41,18,85,1.571,1.558,0.000,0
T2022_01_03__170033_407,user,41,18,91,-0.291,1.558,0.000,0
T2022_01_03__170033_407,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__170043_411,user,41,18,76,-0.678,3.584,0.000,0
T2022_01_03__170043_411,user,41,18,85,1.572,1.557,0.000,0
T2022_01_03__170043_411,user,41,18,91,-0.290,1.557,0.000,0
T2022_01_03__170043_411,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__170053_507,user,41,18,76,-0.682,3.584,0.000,0
T2022_01_03__170053_507,user,41,18,85,1.569,1.558,0.000,0
T2022_01_03__170053_507,user,41,18,91,-0.293,1.558,0.000,0
T2022_01_03__170053_507,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__170103_607,user,41,18,76,-0.685,3.585,0.000,0
T2022_01_03__170103_607,user,41,18,85,1.568,1.558,0.000,0
T2022_01_03__170103_607,user,41,18,91,-0.295,1.558,0.000,0
T2022_01_03__170103_607,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__170113_707,user,41,18,76,-0.686,3.584,0.000,0
T2022_01_03__170113_707,user,41,18,85,1.568,1.559,0.000,0
T2022_01_03__170113_707,user,41,18,91,-0.294,1.559,0.000,0
T2022_01_03__170113_707,user,41,18,73,0.000,0.000,0.000,0
T2022_01_03__170123_807,user,41,18,76,-0.681,3.586,0.000,0
T2022_01_03__170123_807,user,41,18,85,1.571,1.561,0.000,0
T2022_01_03__170123_807,user,41,18,91,-0.289,1.561,0.000,0
T2022_01_03__170123_807,user,41,18,73,0.000,0.000,0.000,0
